run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.30301927973808657
D_recorrente_I_,1,[1],0.6879356568364611
D_recorrente_I_,2,[2],0.37733732236350037
D_recorrente_I_,3,[3],0.03618181818181818
D_recorrente_I_,4,[4],0.5289960130482059
D_recorrente_I_,5,[5],0.4538834951456311
D_recorrente_I_,6,[6],0.5382600561272217
D_recorrente_I_,7,[7],0.5373831775700935
D_recorrente_I_,8,[8],0.3686970552642194
D_recorrente_I_,9,[9],0.5833996815286624
D_recorrente_I_,10,[10],0.5206480932622012
D_recorrente_I_,11,[11],0.31838154522153056
