RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.8792690179252624,0.8129390157709603,0.7736667865896353,0.8573896249268258,0.45497451151254503,0.38468912709976943,0.747200047508383,0.7748467776177275,pamap2D
