run,fold,test_bases,RF
rs_default,0,[3],0.8886154480851524
rs_default,1,[4],0.963120420334385
rs_default,2,[5],0.7704016443432681
rs_default,3,"[0, 1]",0.8233362588533207
rs_default,4,"[0, 2]",0.8643685200055863
rs_default,5,"[0, 7]",0.9006834779740944
rs_default,6,"[0, 8]",0.9016492610002326
rs_default,7,"[6, 1]",0.8821421727612577
rs_default,8,"[6, 2]",0.9624336931171102
rs_default,9,"[6, 7]",0.9551388891645898
rs_default,10,"[6, 8]",0.9514187250289244
