run,fold,test_bases,RF
I_incremental_D_,0,[0],0.0761177448062656
I_incremental_D_,1,[1],0.2904685621369076
I_incremental_D_,2,[2],0.051987263050813276
I_incremental_D_,3,[3],0.2084828908672751
I_incremental_D_,4,[4],0.31005281745171975
I_incremental_D_,5,[5],0.11989391604010238
I_incremental_D_,6,[6],0.40409013025152535
I_incremental_D_,7,[7],0.31357923134778815
I_incremental_D_,8,[8],0.384752028266415
I_incremental_D_,9,[9],0.3403471326642827
I_incremental_D_,10,[10],0.14629212237594852
I_incremental_D_,11,[11],0.2513738013691367
