run,fold,test_bases,RF
I_incremental_D_,0,[0],0.11101973684210527
I_incremental_D_,1,[1],0.3302980132450331
I_incremental_D_,2,[2],0.05693069306930693
I_incremental_D_,3,[3],0.24785637727759915
I_incremental_D_,4,[4],0.32556270096463025
I_incremental_D_,5,[5],0.15339702760084925
I_incremental_D_,6,[6],0.406478578892372
I_incremental_D_,7,[7],0.3338833883388339
I_incremental_D_,8,[8],0.3824013157894737
I_incremental_D_,9,[9],0.3572949946751864
I_incremental_D_,10,[10],0.13941299790356393
I_incremental_D_,11,[11],0.24865156418554477
