fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24_drift,KSWIN,0.028401769697666168,570.6573967523873,2.589751623570919,0.2947796881198883,573.5703298337758,515676,58830,0.005022051876703432,0.00501070352065083,1917.3665648587048
1,catch24_drift,KSWIN,0.022934027016162872,579.8969878032804,2.500494658946991,0.311402453109622,582.7318189423531,511718,62788,0.004886470006814282,0.004959585479862745,1917.3665648587048
2,catch24_drift,KSWIN,0.036922480911016464,576.2005210220814,2.5865011885762215,0.25892331451177597,579.0828680060804,520408,54098,0.004970141098092692,0.004786190145879256,1917.3665648587048
3,catch24_drift,KSWIN,0.03258467651903629,575.977067168802,2.5622969809919596,0.29267655313014984,578.8646253794432,514751,59755,0.004977740657117635,0.004897942483978744,1917.3665648587048
4,catch24_drift,KSWIN,0.05372582748532295,574.3776100203395,2.6053280998021364,0.29987000674009323,577.336533954367,514061,60445,0.005068130240967777,0.004961039072546832,1917.3665648587048
5,catch24_drift,KSWIN,0.02420927956700325,576.2833698187023,2.5810840222984552,0.2726147994399071,579.1612779200077,519228,55278,0.004971003147554553,0.004931705189042785,1917.3665648587048
6,catch24_drift,KSWIN,0.023612674325704575,578.313676264137,2.570253048092127,0.28115278109908104,581.1886947676539,517514,56992,0.004966538196246144,0.004933197310132668,1917.3665648587048
7,catch24_drift,KSWIN,0.02286185882985592,572.1559561286122,2.5983199886977673,0.2657393850386143,575.0428773611784,519012,55494,0.00500628114320626,0.004788614715800163,1917.3665648587048
8,catch24_drift,KSWIN,0.02944883704185486,578.7220922876149,2.5908537227660418,0.2674978096038103,581.6098926570266,520285,54221,0.004979681756664216,0.004933472448014797,1917.3665648587048
9,catch24_drift,KSWIN,0.02430827170610428,574.8595961239189,2.580991890281439,0.2825402058660984,577.7474364917725,517901,56605,0.004983562283682477,0.004991435489198806,1917.3665648587048
