feature,feature_importance_mdi
left_wrist_acc_x__outlier_timing_pos,2.8323635416206155e-06
left_wrist_gyro_x__transition_matrix,2.5818908607215646e-06
left_wrist_gyro_y__transition_matrix,7.997924608621469e-07
left_wrist_acc_y__outlier_timing_neg,7.873941843962062e-07
left_wrist_acc_y__outlier_timing_pos,6.524631578126264e-07
left_wrist_gyro_y__outlier_timing_neg,1.5423898596848115e-07
left_wrist_gyro_x__outlier_timing_pos,1.4991126657517403e-07
left_wrist_gyro_y__dfa,1.425436706892113e-07
left_wrist_gyro_x__rs_range,0.0
left_wrist_gyro_y__outlier_timing_pos,0.0
left_wrist_gyro_x__outlier_timing_neg,0.0
left_wrist_acc_z__outlier_timing_neg,0.0
