scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,CUSUM,0.166544366627931,0.0166544366627931,0.004547331584041443,204.75758784264326,20.475758784264325,0.08423221737029919,29.937825655564666,2.9937825655564665,0.06278848731699001,3.2744183037430044,0.3274418303743004,0.018107794195675833,238.13637616857886,23.813637616857886,0.08672030374496371,0.0057941545852663095,0.0001206314350115902,0.00570274800344743,7.959482061562773e-05,5166954,574106
drift,GeometricMovingAverage,0.3619244825094934,0.03619244825094934,0.006853789842580228,204.40912049263716,20.440912049263716,0.0861021192535763,23.81072650104761,2.381072650104761,0.021807321883250862,2.6543086580932136,0.26543086580932135,0.017929566084313103,231.2360801342875,23.12360801342875,0.1027040778927339,0.00458764401945946,3.1630134835290184e-05,0.00459996147930654,0.00010972965372380994,5190174,576686
