RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.92137243076427,0.8559330753111473,0.8201079259690073,0.9286004385199811,0.7068274079410842,0.6881983924679268,0.7543658604095587,0.8541344908887591,pamap2D
