run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.6834141634937773
D_recorrente_D_,1,[1],0.4343448927094363
D_recorrente_D_,2,[2],0.6235119135527432
D_recorrente_D_,3,[3],0.3357091063897173
D_recorrente_D_,4,[4],0.660543450829647
D_recorrente_D_,5,[5],0.3308158924471731
D_recorrente_D_,6,[6],0.3274283129646658
D_recorrente_D_,7,[7],0.6370942694417558
D_recorrente_D_,8,[8],0.670760073330594
D_recorrente_D_,9,[9],0.30805312044888905
D_recorrente_D_,10,[10],0.6567867270496691
D_recorrente_D_,11,[11],0.6553009630016324
