run,labels,RF
usc_had,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[[65598, 3183, 7406, 0, 0, 16, 0, 30, 0, 47, 0, 0], [5002, 30332, 6260, 0, 6905, 421, 0, 2525, 296, 19, 0, 0], [3540, 4182, 43901, 992, 107, 495, 5, 787, 694, 397, 0, 0], [5108, 3331, 27521, 1952, 0, 2646, 1017, 737, 28, 20, 0, 0], [1524, 24838, 10711, 108, 1428, 722, 66, 60, 4, 19, 0, 0], [3640, 2974, 8276, 36, 1423, 15396, 1914, 808, 143, 690, 0, 0], [2120, 464, 2441, 272, 594, 10379, 3929, 706, 144, 371, 0, 0], [1143, 180, 2981, 5, 3, 2491, 0, 40612, 4826, 7, 52, 0], [3142, 0, 1702, 1617, 0, 1164, 357, 5613, 25587, 0, 5109, 2909], [11, 0, 0, 0, 0, 0, 0, 6, 1, 74982, 0, 0], [1722, 0, 0, 0, 0, 0, 0, 0, 8224, 0, 13285, 9895], [3118, 0, 0, 0, 0, 0, 0, 0, 898, 0, 4530, 24482]]"
