RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.7790994170848252,0.49327762064414327,0.5162708075269068,0.07502837777557657,0.03597395115735892,0.42779145097058074,0.22557702386020623,0.7744837369870067,0.5156018027083321,0.9893974564744094,0.3963642470396132,0.6912512032743857,usc_had
