RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9383398630729528,0.7712845884193729,0.6301105520848254,0.9124782385437611,0.668973106195983,0.7645102636186731,0.8396433709204708,0.8169251389873334,pamap2D
