run,fold,test_bases,RF
I_D_D_,0,[0],0.5203907203907204
I_D_D_,1,[1],0.3039215686274509
I_D_D_,2,[2],0.4393785022924096
I_D_D_,3,[3],0.0502564102564102
I_D_D_,4,[4],0.2109100050276521
I_D_D_,5,[5],0.3449443638122883
I_D_D_,6,[6],0.1482976040353089
I_D_D_,7,[7],0.4460555419021872
I_D_D_,8,[8],0.4103396603396603
I_D_D_,9,[9],0.5275073028237586
I_D_D_,10,[10],0.1623653219744425
I_D_D_,11,[11],0.2419315700072798
I_D_D_,0,[0],0.5203907203907204
I_D_D_,1,[1],0.30392156862745096
I_D_D_,2,[2],0.4393785022924096
I_D_D_,3,[3],0.050256410256410255
I_D_D_,4,[4],0.2109100050276521
I_D_D_,5,[5],0.3449443638122883
I_D_D_,6,[6],0.14829760403530895
I_D_D_,7,[7],0.44605554190218727
I_D_D_,8,[8],0.41033966033966035
I_D_D_,9,[9],0.5275073028237586
I_D_D_,10,[10],0.1623653219744425
I_D_D_,11,[11],0.2419315700072798
