RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8618352424674761,0.7981065442725819,0.7389963947928467,0.8741347327080247,0.8663467936573339,0.9683164679646913,0.6628110839352722,0.7034880688294208,0.7497794966797153,0.7449428561424162,0.7914803781452273,0.6777999726782352,smartphone
