run,fold,test_bases,RF
D_incremental_I_,0,[0],0.2723293231642607
D_incremental_I_,1,[1],0.0841522689709924
D_incremental_I_,2,[2],0.39166889102201646
D_incremental_I_,3,[3],0.16132099559973048
D_incremental_I_,4,[4],0.2790386849605781
D_incremental_I_,5,[5],0.3335011342907347
D_incremental_I_,6,[6],0.14952975323579193
D_incremental_I_,7,[7],0.3375419610151513
D_incremental_I_,8,[8],0.14395257037909107
D_incremental_I_,9,[9],0.49019313038663864
D_incremental_I_,10,[10],0.21367874538629802
D_incremental_I_,11,[11],0.25931155168284653
