run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.5094337376635737
I_recorrente_D_,1,[1],0.8149768304484866
I_recorrente_D_,2,[2],0.763856830258401
I_recorrente_D_,3,[3],0.8031871165746062
I_recorrente_D_,4,[4],0.7420953709367417
I_recorrente_D_,5,[5],0.8449453436391097
I_recorrente_D_,6,[6],0.7169370300202772
I_recorrente_D_,7,[7],0.6824425612948692
I_recorrente_D_,8,[8],0.8693129141592015
I_recorrente_D_,9,[9],0.6538334805493987
I_recorrente_D_,10,[10],0.8481082383942398
I_recorrente_D_,11,[11],0.7956439268987522
