run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.2931975263732266
D_recorrente_I_,1,[1],0.5923145665773012
D_recorrente_I_,2,[2],0.2324233358264772
D_recorrente_I_,3,[3],0.03327272727272727
D_recorrente_I_,4,[4],0.5607104023196811
D_recorrente_I_,5,[5],0.42886482449589247
D_recorrente_I_,6,[6],0.564265668849392
D_recorrente_I_,7,[7],0.49676491732566497
D_recorrente_I_,8,[8],0.3334005647438483
D_recorrente_I_,9,[9],0.5943471337579618
D_recorrente_I_,10,[10],0.5234143449911085
D_recorrente_I_,11,[11],0.28853899670450384
