feature,feature_importance_mdi
score_ankle_mag_x,0.15633091929032036
score_ankle_mag_z,0.12987723361456285
score_ankle_acc6_z,0.10799468705729459
score_ankle_mag_y,0.0881088848037892
score_ankle_acc6_y,0.07015707617611489
score_ankle_acc6_x,0.06776963274249471
score_ankle_acc16_y,0.056873641044139986
score_ankle_acc16_z,0.05035649440133517
ankle_acc6_x,0.03993582655806257
score_ankle_gyro_z,0.039653933831517274
score_ankle_gyro_x,0.03892574123566048
score_ankle_gyro_y,0.03197186505083779
ankle_acc16_x,0.030547633343728255
score_ankle_acc16_x,0.026295462763093365
ankle_mag_z,0.019804230306210882
ankle_mag_x,0.01730252328780245
ankle_acc6_y,0.007413768104711369
ankle_acc16_y,0.006616987844332953
ankle_gyro_z,0.004752368513285405
ankle_temperature,0.0037589035446730576
ankle_mag_y,0.0021472767507899134
score_ankle_temperature,0.001197735866439602
ankle_gyro_x,0.0008963481140103933
ankle_acc6_z,0.000550867259191817
ankle_acc16_z,0.0005478626068759004
ankle_gyro_y,0.00021209588872483633
