run,fold,test_bases,RF
usc_had,0,"[0, 1]",0.5452198894903234
usc_had,1,"[2, 3]",0.46923566020839996
usc_had,2,"[4, 5]",0.5942757579845581
usc_had,3,"[6, 7]",0.6291961715905711
usc_had,4,"[8, 9]",0.42217745986872085
usc_had,5,"[10, 11]",0.6933088227826077
usc_had,6,"[12, 13]",0.36034794517887975
