run,labels,RF
geotec_sp,"[0, 1, 2, 3, 4]","[[22688, 1909, 1545, 3, 6619], [3122, 12411, 1224, 1141, 13970], [2968, 1506, 8529, 520, 13780], [343, 875, 660, 29448, 20883], [2101, 3145, 2470, 12320, 95033]]"
