RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9813477099542633,0.8372403660535541,0.7413468064889912,0.9784978503488252,0.9204764531105628,0.9027342723369967,0.8159031320812814,0.8243203629487867,pamap2D
