run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.1358256867021161
D_recorrente_I_,1,[1],0.2511332170132041
D_recorrente_I_,2,[2],0.1168003316514912
D_recorrente_I_,3,[3],0.1269446580386379
D_recorrente_I_,4,[4],0.1080987616764824
D_recorrente_I_,5,[5],0.1310202878091646
D_recorrente_I_,6,[6],0.2012091731308086
D_recorrente_I_,7,[7],0.121799078319732
D_recorrente_I_,8,[8],0.3357299168038775
D_recorrente_I_,9,[9],0.2547157310703323
D_recorrente_I_,10,[10],0.1815473363720306
D_recorrente_I_,11,[11],0.1228775966769642
D_recorrente_I_,0,[0],0.1358256867021161
D_recorrente_I_,1,[1],0.2511332170132041
D_recorrente_I_,2,[2],0.11680033165149122
D_recorrente_I_,3,[3],0.12694465803863794
D_recorrente_I_,4,[4],0.1080987616764824
D_recorrente_I_,5,[5],0.13102028780916466
D_recorrente_I_,6,[6],0.2012091731308086
D_recorrente_I_,7,[7],0.12179907831973202
D_recorrente_I_,8,[8],0.3357299168038775
D_recorrente_I_,9,[9],0.25471573107033235
D_recorrente_I_,10,[10],0.18154733637203066
D_recorrente_I_,11,[11],0.12287759667696424
