run,fold,test_bases,RF
I_incremental_D_,0,[0],0.5760788210804179
I_incremental_D_,1,[1],0.7031853777044856
I_incremental_D_,2,[2],0.5182976244283669
I_incremental_D_,3,[3],0.6731403524547945
I_incremental_D_,4,[4],0.49448202083928017
I_incremental_D_,5,[5],0.6244572815770494
I_incremental_D_,6,[6],0.6131661612134238
I_incremental_D_,7,[7],0.5955570578489466
I_incremental_D_,8,[8],0.48265429548053973
I_incremental_D_,9,[9],0.6935311658665022
I_incremental_D_,10,[10],0.6012521280098349
I_incremental_D_,11,[11],0.8083535271936831
