run,fold,test_bases,RF
ward,0,"[0, 1]",0.45195640924100355
ward,1,"[2, 3]",0.5273856168651856
ward,2,"[4, 5]",0.6392503583463228
ward,3,"[6, 7]",0.6903582065886921
ward,4,"[8, 9]",0.7279123657920576
ward,5,"[10, 11]",0.756739761090198
ward,6,"[12, 13]",0.6210528221310133
ward,7,"[14, 15]",0.5194507134134755
ward,8,"[16, 17]",0.6806562248136758
ward,9,"[18, 19]",0.516452631603332
