run,fold,test_bases,RF
I_incremental_I_,0,[0],0.42480664566026927
I_incremental_I_,1,[1],0.11409581833287179
I_incremental_I_,2,[2],0.30600054303556884
I_incremental_I_,3,[3],0.33918289004661367
I_incremental_I_,4,[4],0.21103896103896103
I_incremental_I_,5,[5],0.13202797202797203
I_incremental_I_,6,[6],0.09042102288782142
I_incremental_I_,7,[7],0.46013986013986014
I_incremental_I_,8,[8],0.29424840233398164
I_incremental_I_,9,[9],0.2136196665724781
I_incremental_I_,10,[10],0.26400428839453227
I_incremental_I_,11,[11],0.33315053468604333
