run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.0789790996784566
I_recorrente_D_,1,[1],0.2596608832807571
I_recorrente_D_,2,[2],0.2716796875
I_recorrente_D_,3,[3],0.2619336569579288
I_recorrente_D_,4,[4],0.2144933554817275
I_recorrente_D_,5,[5],0.2108606557377049
I_recorrente_D_,6,[6],0.2375788643533123
I_recorrente_D_,7,[7],0.3636363636363636
I_recorrente_D_,8,[8],0.4046052631578947
I_recorrente_D_,9,[9],0.1759765625
I_recorrente_D_,10,[10],0.3882761437908497
I_recorrente_D_,11,[11],0.2729166666666666
I_recorrente_D_,0,[0],0.0789790996784566
I_recorrente_D_,1,[1],0.2596608832807571
I_recorrente_D_,2,[2],0.2716796875
I_recorrente_D_,3,[3],0.2619336569579288
I_recorrente_D_,4,[4],0.21449335548172757
I_recorrente_D_,5,[5],0.2108606557377049
I_recorrente_D_,6,[6],0.2375788643533123
I_recorrente_D_,7,[7],0.36363636363636365
I_recorrente_D_,8,[8],0.40460526315789475
I_recorrente_D_,9,[9],0.1759765625
I_recorrente_D_,10,[10],0.3882761437908497
I_recorrente_D_,11,[11],0.27291666666666664
