run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.0717543427529717
I_recorrente_D_,1,[1],0.2376937350736141
I_recorrente_D_,2,[2],0.2435436298938864
I_recorrente_D_,3,[3],0.2075829094805668
I_recorrente_D_,4,[4],0.2255686760520702
I_recorrente_D_,5,[5],0.1588255257223964
I_recorrente_D_,6,[6],0.2262621415100359
I_recorrente_D_,7,[7],0.3630802814528784
I_recorrente_D_,8,[8],0.3243736428509807
I_recorrente_D_,9,[9],0.1889940877441731
I_recorrente_D_,10,[10],0.3859697288393305
I_recorrente_D_,11,[11],0.2245984106671192
I_recorrente_D_,0,[0],0.07175434275297173
I_recorrente_D_,1,[1],0.23769373507361413
I_recorrente_D_,2,[2],0.2435436298938864
I_recorrente_D_,3,[3],0.2075829094805668
I_recorrente_D_,4,[4],0.22556867605207023
I_recorrente_D_,5,[5],0.15882552572239644
I_recorrente_D_,6,[6],0.22626214151003599
I_recorrente_D_,7,[7],0.3630802814528784
I_recorrente_D_,8,[8],0.3243736428509807
I_recorrente_D_,9,[9],0.18899408774417312
I_recorrente_D_,10,[10],0.3859697288393305
I_recorrente_D_,11,[11],0.22459841066711927
