run,fold,test_bases,RF
D_incremental_D_,0,[0],0.4066962087641556
D_incremental_D_,1,[1],0.7675374939525883
D_incremental_D_,2,[2],0.4281045751633986
D_incremental_D_,3,[3],0.646420263634014
D_incremental_D_,4,[4],0.5431663730178706
D_incremental_D_,5,[5],0.2849767681982447
D_incremental_D_,6,[6],0.4709330727894479
D_incremental_D_,7,[7],0.5473856209150327
D_incremental_D_,8,[8],0.4050567595459236
D_incremental_D_,9,[9],0.4900221729490022
D_incremental_D_,10,[10],0.5492455418381345
D_incremental_D_,11,[11],0.6516709511568124
D_incremental_D_,0,[0],0.4066962087641556
D_incremental_D_,1,[1],0.7675374939525883
D_incremental_D_,2,[2],0.42810457516339867
D_incremental_D_,3,[3],0.646420263634014
D_incremental_D_,4,[4],0.5431663730178706
D_incremental_D_,5,[5],0.2849767681982447
D_incremental_D_,6,[6],0.47093307278944796
D_incremental_D_,7,[7],0.5473856209150327
D_incremental_D_,8,[8],0.40505675954592363
D_incremental_D_,9,[9],0.49002217294900224
D_incremental_D_,10,[10],0.5492455418381345
D_incremental_D_,11,[11],0.6516709511568124
