RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9403701692309152,0.8596812011151658,0.8615086567782837,0.8863260074327843,0.45791049758912455,0.3090754603236606,0.6234356657969887,0.8219862731252583,pamap2D
