RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8757241998353826,0.7481355409125802,0.8274134457944442,0.8526088921415678,0.8713218619937375,0.8114092689473955,0.7342901511735248,0.7257917019723464,0.7212068840837766,0.6456956238241736,0.49487798861501825,0.6239306072866657,0.7642579803718947,ward
