run,fold,test_bases,RF
D_incremental_I_,0,[0],0.4283049493232026
D_incremental_I_,1,[1],0.11634194339674048
D_incremental_I_,2,[2],0.2840554849327661
D_incremental_I_,3,[3],0.30324092149011406
D_incremental_I_,4,[4],0.4713301877692079
D_incremental_I_,5,[5],0.4192791046662445
D_incremental_I_,6,[6],0.11439784478177858
D_incremental_I_,7,[7],0.46462955667974093
D_incremental_I_,8,[8],0.21616212133544133
D_incremental_I_,9,[9],0.38054621802370614
D_incremental_I_,10,[10],0.34290726523413073
D_incremental_I_,11,[11],0.22790905649131707
