feature,feature_importance_mdi
acc_x__mean,0.09531927689785943
acc_y__mean,0.07615234243916912
acc_x__SD,0.06920195499720413
acc_z__mean,0.05449785329751903
acc_y__SD,0.041942628512138244
acc_z__SD,0.03591321355761194
gyro_x__SD,0.03422252407486141
acc_x__acf_timescale,0.030766858490604364
gyro_x__mean,0.028393545469887614
acc_x__centroid_freq,0.026463798697669537
gyro_y__SD,0.024613179829523314
gyro_z__SD,0.02313222113272385
acc_x__low_freq_power,0.02273220708052512
acc_x__entropy_pairs,0.0207039940412398
acc_z__centroid_freq,0.016830257786569998
acc_x__dfa,0.016092569134638853
gyro_x__entropy_pairs,0.015423602297320031
acc_x__stretch_decreasing,0.01460866014181081
gyro_z__low_freq_power,0.014465429216658738
acc_x__forecast_error,0.014267975734127981
acc_x__ami2,0.014180753038271177
acc_y__acf_timescale,0.012754863564782924
acc_x__trev,0.012240426958134248
acc_x__acf_first_min,0.01210239443730016
gyro_z__acf_timescale,0.011771314952977778
acc_y__low_freq_power,0.01161839768846328
gyro_y__mean,0.010907180157298729
acc_x__whiten_timescale,0.010697365692957327
acc_x__periodicity,0.01056391966698216
gyro_x__centroid_freq,0.010469265634090886
gyro_x__ami2,0.009759545615950813
gyro_z__forecast_error,0.007907674834575782
acc_z__forecast_error,0.007723039389315988
gyro_x__embedding_dist,0.007477647928924489
acc_y__forecast_error,0.007463080370623008
gyro_x__forecast_error,0.007120723995566568
acc_z__acf_timescale,0.006991040950044176
gyro_z__acf_first_min,0.006770755482754963
acc_x__embedding_dist,0.006412296738876464
acc_z__entropy_pairs,0.005521190002949823
acc_z__ami2,0.004907119263549287
acc_x__ami_timescale,0.004857542077707685
gyro_x__acf_first_min,0.0048333629793843496
gyro_z__whiten_timescale,0.004494537919806011
gyro_x__low_freq_power,0.004388294250132746
gyro_z__entropy_pairs,0.004382016440647532
gyro_x__ami_timescale,0.004116534800093892
gyro_y__low_freq_power,0.0038862128263018646
gyro_z__ami_timescale,0.0036742785950218703
gyro_z__ami2,0.0035278338835681936
gyro_x__acf_timescale,0.003519774014516208
acc_x__stretch_high,0.0033617747064801484
acc_z__low_freq_power,0.0031666198743946494
acc_z__embedding_dist,0.00313092252439957
acc_y__whiten_timescale,0.0030780374783936945
gyro_z__mean,0.0029935986088210904
acc_z__acf_first_min,0.002816913865485033
gyro_z__high_fluctuation,0.002723351354973825
acc_z__trev,0.00272037036805181
gyro_x__whiten_timescale,0.002649725745089006
acc_y__transition_matrix,0.0025653966332657794
gyro_z__embedding_dist,0.0025459373343785455
gyro_z__centroid_freq,0.00250553810822895
acc_z__ami_timescale,0.0025003977104049295
acc_y__entropy_pairs,0.0023068839175556803
acc_x__transition_matrix,0.0022946403741136113
acc_y__stretch_decreasing,0.002267724930063918
gyro_y__stretch_high,0.002014729381064983
gyro_x__stretch_decreasing,0.0020078738500699904
gyro_y__acf_timescale,0.0018319208908414923
gyro_z__stretch_decreasing,0.0018309947551480585
acc_y__centroid_freq,0.0017614394512409496
gyro_x__high_fluctuation,0.0017248478493932904
gyro_x__stretch_high,0.00169583847872009
gyro_z__stretch_high,0.0016525111189181377
acc_z__stretch_high,0.001638984903024046
acc_x__outlier_timing_pos,0.001523280876426679
acc_z__whiten_timescale,0.0013343273849515307
gyro_y__whiten_timescale,0.0012658298855940265
gyro_y__centroid_freq,0.0011588290064480178
acc_x__high_fluctuation,0.0011308933065479296
acc_y__ami2,0.0011244171763428769
gyro_x__periodicity,0.0011048878854794321
gyro_y__forecast_error,0.0010834985776550813
acc_y__acf_first_min,0.0010736324289598144
acc_y__stretch_high,0.0010644815568948392
gyro_y__acf_first_min,0.001039468079574187
acc_x__outlier_timing_neg,0.0009773600901440934
acc_z__transition_matrix,0.0009770078336956197
acc_y__embedding_dist,0.00095748452473131
gyro_y__high_fluctuation,0.0009366587307440472
gyro_y__ami_timescale,0.0008630387406704387
acc_y__ami_timescale,0.0007892706850608104
acc_z__stretch_decreasing,0.0007781721217837247
gyro_y__embedding_dist,0.0007365823606006279
acc_y__outlier_timing_neg,0.0006516628413662929
acc_y__high_fluctuation,0.0006507815135944849
gyro_y__ami2,0.0006339433945810116
gyro_y__entropy_pairs,0.000504477800431957
acc_x__mode_10,0.00046999788624990646
gyro_x__transition_matrix,0.00046881933050801965
gyro_z__outlier_timing_pos,0.00044393405306048894
acc_y__outlier_timing_pos,0.00039078084009699465
acc_y__periodicity,0.00034808849902689704
acc_z__outlier_timing_neg,0.0003202639552729802
