fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24,,0.0,0.0,0.6585962604731321,0.06615129485726357,0.7247475553303957,733055,79289,0.0008984268035456168,0.0008343060810107779,3265.4969560317695
1,catch24,,0.0,0.0,0.6006756406277418,0.06168990768492222,0.662365548312664,736950,75394,0.0008150833036539003,0.0008182336483662124,3265.4969560317695
2,catch24,,0.0,0.0,0.6117818299680948,0.05928879603743553,0.6710706260055304,741873,70471,0.0008246449594042307,0.0008413219059958782,3265.4969560317695
3,catch24,,0.0,0.0,0.618809400126338,0.061922524124383926,0.6807319242507219,738200,74144,0.0008382679492364372,0.0008351656792779447,3265.4969560317695
4,catch24,,0.0,0.0,0.6208657138049603,0.06496754847466946,0.6858332622796297,734349,77995,0.0008454640965058307,0.0008329706836934349,3265.4969560317695
5,catch24,,0.0,0.0,1.0213961917907,0.13583420030772686,1.1572303920984268,725501,86843,0.0014078494609803432,0.0015641352821497054,3265.4969560317695
6,catch24,,0.0,0.0,0.6726208012551069,0.0746712926775217,0.7472920939326286,724475,87869,0.0009284251371753434,0.0008498024636393007,3265.4969560317695
7,catch24,,0.0,0.0,0.7156400959938765,0.07567798346281052,0.791318079456687,728259,84085,0.000982672505240411,0.0009000176424191059,3265.4969560317695
8,catch24,,0.0,0.0,0.6173346918076277,0.07766294665634632,0.694997638463974,721781,90563,0.0008552936303499644,0.0008575571332260009,3265.4969560317695
9,catch24,,0.0,0.0,0.6152680888772011,0.07342242635786533,0.6886905152350664,726653,85691,0.0008467151293357367,0.0008568277457126808,3265.4969560317695
