RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8411643725727451,0.7066378907239164,0.7687631432424664,0.725259575716209,0.7132599640459802,0.7692301037538558,0.8412078899211389,0.844838786552421,0.5786115441956061,0.5275128812150987,0.8857189344868802,0.8521167880021807,0.929774102868801,ward
