run,fold,test_bases,RF
ward,0,"[0, 1]",0.8371155669963419
ward,1,"[2, 3]",0.7393105418531568
ward,2,"[4, 5]",0.8247477722954563
ward,3,"[6, 7]",0.8191519517116036
ward,4,"[8, 9]",0.8795476649687618
ward,5,"[10, 11]",0.8792525587429725
ward,6,"[12, 13]",0.7715609159237895
ward,7,"[14, 15]",0.8717152498564044
ward,8,"[16, 17]",0.868862396443726
ward,9,"[18, 19]",0.8016296218080706
