run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.7188504823151125
I_recorrente_D_,1,[1],0.6157334384858044
I_recorrente_D_,2,[2],0.65859375
I_recorrente_D_,3,[3],0.6565533980582524
I_recorrente_D_,4,[4],0.6654900332225914
I_recorrente_D_,5,[5],0.746516393442623
I_recorrente_D_,6,[6],0.7395504731861199
I_recorrente_D_,7,[7],0.781047077922078
I_recorrente_D_,8,[8],0.7789884868421053
I_recorrente_D_,9,[9],0.6244140625
I_recorrente_D_,10,[10],0.6970996732026143
I_recorrente_D_,11,[11],0.6439583333333333
