RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.9198612283733304,0.7884518447569543,0.8323748541442184,0.8399455855803671,0.8511918508644969,0.9645584544719913,0.0011193596187930384,0.3183542240809177,0.5269007334453613,0.5340347883463655,0.28529384637999383,0.3830136968691566,smartphone
