RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.9364825305760555,0.9241349738425182,0.8926000111552764,0.7875417673717476,0.6318171271395945,0.8967722752378258,0.8886254861305861,0.7918023443718394,0.6643146378903347,0.9937039492963146,0.6270837983375237,0.6013807789423142,usc_had
