chest_acc16_x,chest_acc16_y,chest_acc16_z,chest_acc6_x,chest_acc6_y,chest_acc6_z,chest_gyro_x,chest_gyro_y,chest_gyro_z,chest_mag_x,chest_mag_y,chest_mag_z,chest_temperature,n_test
0.014538182848787414,0.07830695505211112,0.16547737801974136,0.0075138869869742315,0.07665573757721504,0.17105491101486545,0.0007133091287602118,0.010144748938375605,0.0043435905788485355,0.08099036503432284,0.1973535751239998,0.1281272176769558,0.06478014201904254,34388
0.01690973448848251,0.08357349432087789,0.18048684963317074,0.007822858717446304,0.08901145663262135,0.15441375078218184,0.0021266048852228835,0.012785876639351414,0.004124319446002183,0.08350776364838314,0.19228147274747465,0.10553953750517871,0.0674162805536064,37201
0.01486359484426563,0.08125716275492344,0.16655840275463496,0.011756071018248477,0.0959659147365083,0.16451036344769177,0.002352328714952222,0.010696213036676906,0.0071050354282727966,0.0947355293915507,0.18473884121436782,0.12008595173522693,0.04537459092268008,34868
0.016395953697928175,0.08482952992153499,0.16333164188309773,0.014093344853488295,0.0884348854247151,0.16706626066340244,0.002396037764361069,0.01152023181968399,0.00544679226307269,0.08225804120484824,0.18107438949788782,0.11587288978516003,0.06728000122081945,36238
0.013318230675218585,0.08653606753071248,0.15834902848752608,0.011191825377366038,0.08127489333955475,0.16391114003355892,0.001622814590477941,0.011727801474464733,0.005118402078061824,0.09369942797962785,0.1711124797906506,0.11144065166245114,0.09069723698032914,37843
0.013455013825305446,0.08848954955946936,0.1593691387874998,0.005921018556921784,0.09962643767714234,0.17486457143027417,0.0021698897856038497,0.010583489186091598,0.003292630429544642,0.08864165837478397,0.1736090431337485,0.10101187092182644,0.07896568833178821,35969
0.016814661919246784,0.078142845432031,0.1649452101088912,0.008600078603421392,0.08993687246599555,0.17463726178240954,0.0017707143908081222,0.00920476133701172,0.005600093276967183,0.08713054168445855,0.18909995577047195,0.11627164679265065,0.05784535643563644,35536
0.01941522908035664,0.07817567023445882,0.15866132288318094,0.013897920378182748,0.08242565866797703,0.16321655838645255,0.0017661691292366853,0.012075252835316607,0.0035134613034269076,0.08313105858238352,0.19055585562306185,0.10102067449576745,0.09214516840019828,36481
