scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
baseline,,8,28.855950163677335,3.606993770459667,0.22923950033690588,0.014285514978450507
