run,fold,test_bases,RF
pamap2D,0,[0],0.922502116232231
pamap2D,1,[1],0.9312958567112646
pamap2D,2,[2],0.8862373701027664
pamap2D,3,[3],0.9161981777396218
pamap2D,4,[4],0.8666277774831628
pamap2D,5,[5],0.8889508928571429
pamap2D,6,[6],0.8038805885841783
pamap2D,7,[7],0.8648492517605634
