RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.6704494506120896,0.7520658635915537,0.6411308688122825,0.6031412110751165,0.00783488657167701,0.07589971295310793,0.41654225184438015,0.6786137831405781,pamap2D
