scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
drift,SEED,8,67.26723632775247,8.408404540969059,0.1544733754096927,0.03330591914998683
