fold,scenario,detector,t_fit_pipeline_s,n_train_samples,t_fit_por_amostra_ms
0,drift,SEED,8.617880951613188,254136,0.03391050835620765
1,drift,SEED,8.444547083228827,251323,0.033600375147634025
2,drift,SEED,8.46209030970931,253656,0.03336049732594266
3,drift,SEED,8.487854370847344,252286,0.03364377877031363
4,drift,SEED,8.279521541669965,250681,0.03302811757440718
5,drift,SEED,8.272480858489871,252555,0.032755165641107364
6,drift,SEED,8.162916753441095,252988,0.03226602350088184
7,drift,SEED,8.53994445875287,252043,0.03388288688340033
