RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8960403927223505,0.7060739183332172,0.8059586171021185,0.7952341175515328,0.6330432689687611,0.5520508943108582,0.5918778302487645,0.6534068200614093,0.4586091234696131,0.21926444159746103,0.4611088063321679,0.5768344841220719,0.7671678241866601,ward
