run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.2506048387096774
I_recorrente_I_,1,[1],0.43995098039215685
I_recorrente_I_,2,[2],0.2361341059602649
I_recorrente_I_,3,[3],0.1702516233766234
I_recorrente_I_,4,[4],0.20391613924050633
I_recorrente_I_,5,[5],0.2581967213114754
I_recorrente_I_,6,[6],0.2502016129032258
I_recorrente_I_,7,[7],0.22732843137254902
I_recorrente_I_,8,[8],0.15583333333333332
I_recorrente_I_,9,[9],0.3462145110410095
I_recorrente_I_,10,[10],0.35691318327974275
I_recorrente_I_,11,[11],0.010680379746835443
