run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.10125516836514593
I_recorrente_I_,1,[1],0.333796512470414
I_recorrente_I_,2,[2],0.24623193320318754
I_recorrente_I_,3,[3],0.11814106247880318
I_recorrente_I_,4,[4],0.18726264745143978
I_recorrente_I_,5,[5],0.1212452736031938
I_recorrente_I_,6,[6],0.11288328439966486
I_recorrente_I_,7,[7],0.1542384083034093
I_recorrente_I_,8,[8],0.12304580275966419
I_recorrente_I_,9,[9],0.30979336608708086
I_recorrente_I_,10,[10],0.3131733765424405
I_recorrente_I_,11,[11],0.00817631840275963
