run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.3269397799652577
I_recorrente_I_,1,[1],0.35168607555101294
I_recorrente_I_,2,[2],0.10958563519406785
I_recorrente_I_,3,[3],0.06436725771192615
I_recorrente_I_,4,[4],0.16832201801019825
I_recorrente_I_,5,[5],0.6299920472298247
I_recorrente_I_,6,[6],0.10178952552946971
I_recorrente_I_,7,[7],0.24897216996014773
I_recorrente_I_,8,[8],0.3540062726969728
I_recorrente_I_,9,[9],0.04476015887564925
I_recorrente_I_,10,[10],0.2586033696348673
I_recorrente_I_,11,[11],0.3409537740292437
