scenario,detector,n_folds,t_fit_scaler_total_s,t_deteccao_total_s,t_extracao_treino_total_s,t_extracao_teste_total_s,t_catch22_extracao_unica_s,t_total_extracao_todos_folds_s,t_total_extracao_mean_s,t_total_extracao_std_s,t_por_amostra_treino_ms_mean,t_por_amostra_teste_ms_mean
catch24,,10,0.0,0.0,0.16463432647287846,0.06553710997104645,4.930211402475834,5.160382838919759,0.02301714364439249,0.006618831602694367,0.002421069130391341,0.002146195716916284
