feature,feature_importance_mdi
S1_Light__mean,0.0833757160065965
S2_Light__mean,0.06923804059128902
S1_Sound__SD,0.06075169682310269
S1_Sound__mean,0.05641260975331585
S5_CO2_Slope__mean,0.05041400595358616
S3_Sound__mean,0.05027944178953137
S2_Sound__mean,0.04638938782391482
S2_Temp__mean,0.04179309556151619
S2_Sound__SD,0.041234519152710605
S5_CO2__mean,0.03629766454614692
S3_Light__mean,0.03555580531582605
S3_Sound__SD,0.030738612732970485
S1_Temp__mean,0.0300761042970743
S7_PIR__mean,0.02874812928598253
S3_Temp__mean,0.027817515744731926
S4_Sound__mean,0.027614998956795516
S6_PIR__mean,0.0272941256318987
S4_Sound__SD,0.0252511185691777
S4_Light__mean,0.022106366874910445
S4_Temp__mean,0.022011221633656083
S2_Sound__embedding_dist,0.01880621314351558
hour__mean,0.01471568625403881
S3_Sound__embedding_dist,0.01266512204224293
S6_PIR__acf_timescale,0.010461692712022292
S1_Sound__embedding_dist,0.009453683207401037
S5_CO2_Slope__SD,0.008786467036686138
S6_PIR__SD,0.00862587022999154
S4_Sound__embedding_dist,0.008463308851375771
S6_PIR__acf_first_min,0.008050166223219126
S7_PIR__acf_timescale,0.005869093281487644
S7_PIR__SD,0.005078370536705682
S7_PIR__acf_first_min,0.004976170617234796
S1_Sound__acf_timescale,0.0035476052734607654
S5_CO2_Slope__acf_timescale,0.0029854121405728648
S2_Light__acf_timescale,0.0029336602965821584
S5_CO2__SD,0.00292029211676666
S2_Light__SD,0.0028191512583682597
S5_CO2_Slope__acf_first_min,0.0026090194970808164
S2_Light__acf_first_min,0.002389288914038163
S1_Light__SD,0.00236888536181902
S1_Light__acf_timescale,0.0023494150293156798
S3_Light__acf_first_min,0.0023293222247894887
S2_Temp__SD,0.0022189910836054355
S2_Sound__high_fluctuation,0.002200862536561087
S3_Light__SD,0.0021209887305008927
S3_Light__acf_timescale,0.0020416611632116857
S5_CO2__acf_first_min,0.00179595337205893
S1_Light__acf_first_min,0.001655466047380816
S2_Sound__mode_10,0.0014450589433504053
S5_CO2__acf_timescale,0.00142630792399276
S3_Sound__acf_timescale,0.0014044027595344164
S2_Sound__acf_timescale,0.0013133674537230107
S2_Sound__trev,0.0013098143525112605
S4_Sound__mode_10,0.0012988899346346415
S1_Sound__mode_5,0.0012877157743893782
S2_Sound__mode_5,0.0012481390460456464
S4_Sound__mode_5,0.0012376430333977042
S2_Temp__acf_timescale,0.0011919905280426692
S3_Sound__mode_10,0.0011045587220161674
S2_Temp__acf_first_min,0.000998522272118765
S4_Sound__acf_timescale,0.0009957549970685303
S4_Light__SD,0.0009867914485526851
S3_Sound__mode_5,0.00093733190536752
S4_Light__acf_timescale,0.0008399492894465613
S3_Sound__high_fluctuation,0.0007764799300810862
S4_Light__acf_first_min,0.0007481885008485564
S3_Sound__trev,0.0007003063146207715
S4_Sound__trev,0.0006716179417605694
S1_Sound__mode_10,0.0006248432091523142
S4_Sound__high_fluctuation,0.0006138548503041497
S1_Sound__acf_first_min,0.0005658163085957424
S4_Temp__SD,0.0005413359519587807
S1_Temp__SD,0.0004767013995034041
S4_Temp__acf_timescale,0.0004515857959730963
S3_Temp__SD,0.0004487972246971282
S4_Temp__acf_first_min,0.0004051489575294317
S1_Temp__acf_timescale,0.00040234374184210114
S1_Temp__acf_first_min,0.00038569388295404586
S2_Sound__outlier_timing_pos,0.0003642012870466638
S1_Sound__trev,0.0003232904788833226
S4_Sound__outlier_timing_pos,0.0003210868909713165
S4_Sound__acf_first_min,0.00028490025860625955
S2_Sound__outlier_timing_neg,0.0002845189536133615
S3_Sound__outlier_timing_pos,0.00026616090330901677
S4_Sound__outlier_timing_neg,0.0002661188469477475
S3_Sound__outlier_timing_neg,0.0002654074380116714
S3_Temp__acf_timescale,0.0002640017607215421
S3_Temp__acf_first_min,0.0002568682841463539
S2_Sound__low_freq_power,0.00025186734938929844
S1_Sound__high_fluctuation,0.00022127802417146354
S3_Sound__acf_first_min,0.00020752730853784698
S2_Sound__entropy_pairs,0.00018291654625323252
S2_Sound__acf_first_min,0.00016373413758191585
S1_Sound__outlier_timing_pos,0.0001125848984164047
S3_Sound__low_freq_power,0.000111962480977601
S1_Sound__outlier_timing_neg,9.523567275545693e-05
S4_Sound__low_freq_power,8.976574553906402e-05
S4_Sound__entropy_pairs,4.731072487533382e-05
S1_Sound__low_freq_power,4.671723599169083e-05
S4_Sound__transition_matrix,3.390852754698932e-05
S2_Sound__transition_matrix,1.9175975227477073e-05
S3_Sound__transition_matrix,1.4612878964006846e-05
S1_Sound__transition_matrix,8.332437143648566e-06
hour__acf_timescale,5.634801040920946e-06
S4_Sound__whiten_timescale,5.310830964982419e-06
hour__SD,4.468973287851529e-06
hour__acf_first_min,2.265954668698934e-06
S3_Sound__whiten_timescale,1.1912478471372102e-06
S1_Sound__whiten_timescale,6.945257807105746e-07
S1_Sound__periodicity,0.0
S2_Light__periodicity,0.0
S4_Temp__periodicity,0.0
S1_Temp__periodicity,0.0
S2_Sound__forecast_error,0.0
S5_CO2_Slope__periodicity,0.0
S3_Sound__stretch_high,0.0
S1_Sound__forecast_error,0.0
S2_Sound__dfa,0.0
S2_Sound__centroid_freq,0.0
S5_CO2__periodicity,0.0
S2_Sound__rs_range,0.0
S1_Sound__entropy_pairs,0.0
S1_Sound__dfa,0.0
S1_Sound__centroid_freq,0.0
S6_PIR__periodicity,0.0
S1_Sound__ami_timescale,0.0
S1_Sound__ami2,0.0
S2_Sound__ami_timescale,0.0
S1_Light__periodicity,0.0
S7_PIR__periodicity,0.0
S2_Sound__ami2,0.0
S2_Sound__periodicity,0.0
S4_Sound__stretch_high,0.0
S2_Sound__stretch_decreasing,0.0
S2_Sound__stretch_high,0.0
S3_Sound__stretch_decreasing,0.0
S3_Sound__rs_range,0.0
S3_Sound__periodicity,0.0
S3_Temp__periodicity,0.0
S3_Sound__forecast_error,0.0
S3_Sound__entropy_pairs,0.0
S3_Sound__dfa,0.0
S4_Light__periodicity,0.0
S1_Sound__stretch_high,0.0
S3_Sound__centroid_freq,0.0
S3_Sound__ami_timescale,0.0
S4_Sound__ami2,0.0
S4_Sound__ami_timescale,0.0
S4_Sound__centroid_freq,0.0
S4_Sound__dfa,0.0
S1_Sound__stretch_decreasing,0.0
S4_Sound__forecast_error,0.0
S3_Sound__ami2,0.0
S1_Sound__rs_range,0.0
S3_Light__periodicity,0.0
S2_Temp__periodicity,0.0
S2_Sound__whiten_timescale,0.0
S4_Sound__periodicity,0.0
S4_Sound__rs_range,0.0
S4_Sound__stretch_decreasing,0.0
hour__periodicity,0.0
