run,fold,test_bases,RF
D_incremental_I_,0,[0],0.5275277948703607
D_incremental_I_,1,[1],0.02432291856200112
D_incremental_I_,2,[2],0.34973573620758336
D_incremental_I_,3,[3],0.030141447796590146
D_incremental_I_,4,[4],0.23355600688549188
D_incremental_I_,5,[5],0.5511577014927971
D_incremental_I_,6,[6],0.3066088567791399
D_incremental_I_,7,[7],0.50257599499032
D_incremental_I_,8,[8],0.41729918170803154
D_incremental_I_,9,[9],0.1596360829944295
D_incremental_I_,10,[10],0.06705645903365504
D_incremental_I_,11,[11],0.3462370289015403
