run,fold,test_bases,RF
smartphone,0,"[0, 1, 2]",0.6610437967368783
smartphone,1,"[3, 4, 5]",0.5661905182166299
smartphone,2,"[6, 7, 8]",0.621983538137843
smartphone,3,"[9, 10, 11]",0.6037523913321088
smartphone,4,"[12, 13, 14]",0.5921043618485268
smartphone,5,"[15, 16, 17]",0.6289475074633517
smartphone,6,"[18, 19, 20]",0.6271802990560852
smartphone,7,"[21, 22, 23]",0.664408983378712
smartphone,8,"[24, 25, 26]",0.6393586306931962
smartphone,9,"[27, 28, 29]",0.6114607569195096
