run,labels,RF
smartphone,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[[117021, 3237, 1294, 237, 7, 0, 0, 0, 0, 159, 0, 136], [2075, 102147, 12485, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8052, 11514, 88395, 0, 0, 0, 0, 0, 0, 0, 0, 0], [187, 1669, 0, 110063, 13975, 101, 0, 1, 3, 486, 160, 32], [161, 3636, 122, 9334, 121524, 0, 0, 55, 0, 0, 3, 0], [151, 150, 14, 0, 77, 135954, 0, 0, 330, 1, 183, 5], [69, 4519, 3, 1095, 4333, 0, 0, 14, 31, 0, 252, 0], [9, 1905, 0, 2884, 1851, 1, 0, 1206, 5, 168, 0, 0], [136, 551, 0, 2908, 776, 1549, 0, 0, 5969, 8, 531, 0], [103, 458, 0, 751, 3, 2664, 0, 0, 11, 5480, 2, 1678], [146, 4757, 24, 554, 1910, 1885, 0, 0, 1234, 30, 3878, 0], [547, 517, 13, 330, 11, 2793, 0, 0, 1, 3168, 0, 3487]]"
