RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.9512993616180818,0.8633787649493048,0.9170093285495534,0.84997931330455,0.9121681109316837,0.8856449831349774,0.9566281706012193,0.9409437698111958,0.8536260686978222,0.8103244845085706,0.8708652058957247,0.8678910799766598,0.6938734275762808,ward
