run,fold,test_bases,RF
D_incremental_D_,0,[0],0.45417740671931295
D_incremental_D_,1,[1],0.39856640140515254
D_incremental_D_,2,[2],0.2835884438444025
D_incremental_D_,3,[3],0.566410666922223
D_incremental_D_,4,[4],0.45426973807423987
D_incremental_D_,5,[5],0.30689175388748113
D_incremental_D_,6,[6],0.20346646754918052
D_incremental_D_,7,[7],0.3228747233572416
D_incremental_D_,8,[8],0.37194695230921315
D_incremental_D_,9,[9],0.3987660049089782
D_incremental_D_,10,[10],0.5146358413446096
D_incremental_D_,11,[11],0.22589815809303687
