run,fold,test_bases,RF
D_incremental_D_,0,[0],0.4819852063946552
D_incremental_D_,1,[1],0.4182500586441473
D_incremental_D_,2,[2],0.31228624046303605
D_incremental_D_,3,[3],0.5730365182591296
D_incremental_D_,4,[4],0.4975621647976597
D_incremental_D_,5,[5],0.3954534099425431
D_incremental_D_,6,[6],0.22330097087378642
D_incremental_D_,7,[7],0.35201262825572216
D_incremental_D_,8,[8],0.4279650436953808
D_incremental_D_,9,[9],0.43600764087870103
D_incremental_D_,10,[10],0.5113937466878643
D_incremental_D_,11,[11],0.31127146056232896
