run,fold,test_bases,RF
I_gradual_I_,0,[0],0.49973031283710895
I_gradual_I_,1,[1],0.3402777777777778
I_gradual_I_,2,[2],0.15161290322580645
I_gradual_I_,3,[3],0.060534591194968554
I_gradual_I_,4,[4],0.13438189845474613
I_gradual_I_,5,[5],0.24750830564784054
I_gradual_I_,6,[6],0.6
I_gradual_I_,7,[7],0.19884488448844884
I_gradual_I_,8,[8],0.3292748917748918
I_gradual_I_,9,[9],0.28450106157112526
I_gradual_I_,10,[10],0.28575357535753576
I_gradual_I_,11,[11],0.23130341880341881
