RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.5388283767613044,0.5923740385747653,0.410202616519003,0.8074603092936974,0.7813990904515556,0.9658583290685001,0.2638140288178394,0.0788691791362351,0.5136670661634867,0.19683051578272795,0.48422656707379347,0.3128383799757419,smartphone
