feature,feature_importance_mdi
score_hand_gyro_x,0.05595619149793945
score_hand_gyro_z,0.0551149016712278
hand_acc16_x__mean,0.05111336779078014
score_hand_gyro_y,0.04369260444522512
hand_acc6_x__mean,0.04204824714202708
hand_mag_x__mean,0.030445102143607485
score_hand_mag_y,0.030044738129180446
score_hand_mag_x,0.025921857998643074
hand_mag_x,0.022664700390012036
hand_acc16_x,0.02263119109239841
score_hand_mag_z,0.022400819376959258
hand_gyro_z__SD,0.022272561149046567
hand_acc6_x,0.022132960602141476
score_hand_acc16_y,0.020543363514289047
score_hand_acc6_y,0.019785580117142612
score_hand_temperature,0.018723967509646635
hand_acc6_z__mean,0.01842831205428682
score_hand_acc16_z,0.014378249208681314
hand_mag_y__low_freq_power,0.01428744468492317
hand_mag_y__mean,0.013912754553816992
hand_acc16_z__mean,0.012448171148895168
score_hand_acc16_x,0.012271679163719235
score_hand_acc6_z,0.011612753198171106
hand_acc6_x__SD,0.011079338713933047
score_hand_acc6_x,0.010545259976587614
hand_temperature__mean,0.009901867696548806
hand_temperature,0.009719962211738232
hand_mag_y,0.009718840383562535
hand_gyro_x__mean,0.009399944745494816
hand_acc16_x__SD,0.009214090176315113
hand_acc16_y__SD,0.009112502884959111
hand_mag_z__mean,0.00905772696374863
hand_mag_z__low_freq_power,0.008697112380375495
hand_acc6_y__SD,0.008585721841492429
hand_acc16_z,0.008518910154485918
hand_mag_y__SD,0.008083420272945318
hand_mag_z,0.007822271028963358
hand_mag_z__SD,0.007554377627580875
hand_mag_z__acf_timescale,0.007168261473151959
hand_mag_y__acf_first_min,0.006946168557093421
hand_mag_y__stretch_high,0.006858616196067205
hand_acc16_z__SD,0.006364570925730593
hand_mag_z__acf_first_min,0.00621504778535601
hand_acc6_y__mean,0.0059492710995749576
hand_mag_z__high_fluctuation,0.005861354198099202
hand_mag_z__ami_timescale,0.0056142557309475675
hand_acc6_z,0.005569376976445559
hand_mag_x__entropy_pairs,0.0055104086744395195
hand_gyro_z__entropy_pairs,0.005457202279075351
hand_acc16_y__mean,0.005120666028301012
hand_mag_y__ami_timescale,0.004951527704619538
hand_gyro_y__SD,0.004822043181287565
hand_acc16_x__whiten_timescale,0.004736956643926727
hand_mag_x__SD,0.004690100089426849
hand_mag_z__forecast_error,0.004668409269827934
hand_mag_z__entropy_pairs,0.004434997509206672
hand_acc6_y,0.003987885142804682
hand_mag_y__stretch_decreasing,0.003981922717784929
hand_mag_y__acf_timescale,0.0037402215636750074
hand_mag_z__stretch_high,0.0036560872684594198
hand_mag_y__whiten_timescale,0.0033455007514291493
hand_gyro_y__entropy_pairs,0.003292681230991593
hand_mag_y__forecast_error,0.0031941069463880633
hand_mag_z__ami2,0.0031660498724750148
hand_acc6_z__SD,0.003105276279070624
hand_gyro_x__SD,0.0029749058598616974
hand_acc6_x__ami_timescale,0.0027249317239776178
hand_mag_z__centroid_freq,0.0027191669805460145
hand_acc16_y,0.00264694181688111
hand_gyro_z__acf_timescale,0.002567439825490955
hand_gyro_z__mean,0.002565776108990383
hand_acc6_x__whiten_timescale,0.0025373976040933837
hand_acc6_x__forecast_error,0.002529355770915782
hand_acc6_x__low_freq_power,0.0024689961626806864
hand_mag_x__ami_timescale,0.002421036597726164
hand_acc16_x__forecast_error,0.0021751662966042755
hand_gyro_y__acf_timescale,0.0021376562721810424
hand_gyro_y__mean,0.002124108451545452
hand_acc16_x__ami_timescale,0.0020540206048156704
hand_acc16_y__whiten_timescale,0.0020046516777969797
hand_mag_y__entropy_pairs,0.0019527934598158824
hand_acc16_z__dfa,0.0018731645431193877
hand_acc16_z__whiten_timescale,0.0018171137515337636
hand_gyro_y__centroid_freq,0.0018132924961530887
hand_acc6_z__dfa,0.0018050732203448447
hand_acc6_x__periodicity,0.001733047557853761
hand_acc6_z__whiten_timescale,0.0017323879410766603
hand_mag_y__ami2,0.001712461107569769
hand_acc16_x__low_freq_power,0.0016426557334353433
hand_mag_x__forecast_error,0.0016388221651017095
hand_gyro_z__embedding_dist,0.001549426429933833
hand_mag_x__centroid_freq,0.0014746962287798448
hand_acc6_x__acf_timescale,0.0014354106700958029
hand_mag_y__embedding_dist,0.0014254725073239223
hand_acc16_x__stretch_high,0.0014236975433465308
hand_gyro_x__acf_timescale,0.001402877887267102
hand_acc16_x__periodicity,0.0013968694280279644
hand_mag_x__stretch_decreasing,0.0013687557689291401
hand_acc6_y__whiten_timescale,0.0012882416763809993
hand_acc6_x__centroid_freq,0.001234843969577276
hand_gyro_z__centroid_freq,0.0012297713019209016
hand_acc6_z__low_freq_power,0.001221371206818904
hand_gyro_x__dfa,0.00120107888604256
hand_gyro_z__low_freq_power,0.001185568143862757
hand_gyro_x__entropy_pairs,0.0011152557235306287
hand_mag_x__embedding_dist,0.0011123459806900028
hand_mag_y__dfa,0.00110655710889432
hand_acc16_z__centroid_freq,0.0010950043728817855
hand_gyro_y__low_freq_power,0.0010929780931752773
hand_acc16_x__acf_first_min,0.0010812617395484527
hand_acc16_z__forecast_error,0.0010482390281090189
hand_acc16_x__acf_timescale,0.0010426817704635128
hand_acc6_z__acf_timescale,0.0010315286850367438
hand_gyro_z__ami2,0.0010315195410859324
hand_acc16_z__acf_timescale,0.0009399691681401271
hand_acc16_x__centroid_freq,0.0009138102940045722
hand_gyro_x__low_freq_power,0.000912092002655866
hand_mag_x__acf_timescale,0.0009004313692889272
hand_mag_y__centroid_freq,0.0008853270399968769
hand_mag_y__periodicity,0.0008652212057189401
hand_mag_y__high_fluctuation,0.0008608041749882771
hand_mag_z__stretch_decreasing,0.0008546232095727435
hand_acc6_x__acf_first_min,0.0008376308522676137
hand_mag_z__whiten_timescale,0.0008338640953562628
hand_acc6_z__entropy_pairs,0.0008312791154951344
hand_acc6_x__stretch_high,0.0008099602995927678
hand_acc6_y__high_fluctuation,0.00080424822753091
hand_acc6_y__acf_timescale,0.0008027888646500082
hand_mag_x__stretch_high,0.0007605360470920822
hand_acc16_z__low_freq_power,0.0007514797084716782
hand_gyro_z__acf_first_min,0.0007418321344813687
hand_acc6_y__dfa,0.0007312687017062348
hand_acc16_z__periodicity,0.0007160703662178044
hand_acc16_y__high_fluctuation,0.0007130323165441439
hand_acc6_x__high_fluctuation,0.0007036922641362356
hand_acc16_x__high_fluctuation,0.0007031565015504817
hand_acc6_y__acf_first_min,0.000693258490851757
hand_acc16_y__low_freq_power,0.0006924255621408303
hand_gyro_x__whiten_timescale,0.0006672145440085666
hand_acc6_z__forecast_error,0.0006533225976055435
hand_acc6_z__periodicity,0.0006193627450225383
hand_acc6_y__centroid_freq,0.0006172895383976642
hand_acc6_y__low_freq_power,0.0005891475913497943
hand_gyro_z__dfa,0.0005547019056599158
hand_mag_z__transition_matrix,0.000525980805709848
hand_gyro_y__stretch_high,0.000514220558129124
hand_acc16_y__acf_timescale,0.0005011976033301439
hand_acc6_y__entropy_pairs,0.0004986150472667347
hand_acc6_z__acf_first_min,0.0004952097708969714
hand_mag_z__embedding_dist,0.000490927559548515
hand_acc16_y__forecast_error,0.0004851889521120105
hand_gyro_x__centroid_freq,0.00048447925377782786
hand_mag_x__low_freq_power,0.00047747120555634553
hand_acc6_z__centroid_freq,0.0004755776435683651
hand_gyro_z__periodicity,0.00045097367197979935
hand_gyro_y__whiten_timescale,0.0004434829959924391
hand_acc6_z__high_fluctuation,0.0004283274013164968
hand_acc16_y__centroid_freq,0.00042083983665275874
hand_gyro_x__high_fluctuation,0.0004194281214797752
hand_mag_x__periodicity,0.00040157455488448843
hand_acc16_y__entropy_pairs,0.00039757133130318225
hand_acc16_y__dfa,0.0003908987360956712
hand_gyro_z__whiten_timescale,0.00037514770589205894
hand_mag_x__acf_first_min,0.00036635071283042906
hand_acc16_z__acf_first_min,0.000365577217104958
hand_mag_z__periodicity,0.000358968147627785
hand_gyro_x__forecast_error,0.00035437115938791094
hand_acc16_x__embedding_dist,0.00035078989904599954
hand_acc6_y__forecast_error,0.0003324193190157689
