run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.10128617363344052
I_recorrente_D_,1,[1],0.32748422712933756
I_recorrente_D_,2,[2],0.4193359375
I_recorrente_D_,3,[3],0.31169093851132684
I_recorrente_D_,4,[4],0.20348837209302326
I_recorrente_D_,5,[5],0.2346311475409836
I_recorrente_D_,6,[6],0.3483832807570978
I_recorrente_D_,7,[7],0.3145292207792208
I_recorrente_D_,8,[8],0.26336348684210525
I_recorrente_D_,9,[9],0.2662109375
I_recorrente_D_,10,[10],0.3151552287581699
I_recorrente_D_,11,[11],0.35625
