run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.28059822035195103
I_recorrente_D_,1,[1],0.35995449250036404
I_recorrente_D_,2,[2],0.6716545812246971
I_recorrente_D_,3,[3],0.29789357260358107
I_recorrente_D_,4,[4],0.5661795124142097
I_recorrente_D_,5,[5],0.6243810571104962
I_recorrente_D_,6,[6],0.39588041806013724
I_recorrente_D_,7,[7],0.3759700236921407
I_recorrente_D_,8,[8],0.4806437842114046
I_recorrente_D_,9,[9],0.4606619471210106
I_recorrente_D_,10,[10],0.7137238581913674
I_recorrente_D_,11,[11],0.5416678832866552
