run,fold,test_bases,n_train_samples,n_test_samples,n_features_common_train,n_features_after_nan_train
D_D_I_,0,[0],48839,4598,104,104
D_D_I_,1,[1],49240,4197,104,104
D_D_I_,2,[2],49261,4176,104,104
D_D_I_,3,[3],49421,4016,104,104
D_D_I_,4,[4],48872,4565,104,104
D_D_I_,5,[5],48844,4593,104,104
D_D_I_,6,[6],48781,4656,104,104
D_D_I_,7,[7],49023,4414,104,104
D_D_I_,8,[8],48851,4586,104,104
D_D_I_,9,[9],48848,4589,104,104
D_D_I_,10,[10],48868,4569,104,104
D_D_I_,11,[11],48959,4478,104,104
