run,fold,test_bases,RF
I_incremental_D_,0,[0],0.224533852515551
I_incremental_D_,1,[1],0.22201580870461748
I_incremental_D_,2,[2],0.271268136398645
I_incremental_D_,3,[3],0.201444301642814
I_incremental_D_,4,[4],0.08367605188231572
I_incremental_D_,5,[5],0.3365367432727138
I_incremental_D_,6,[6],0.21175972577885704
I_incremental_D_,7,[7],0.23527893484997675
I_incremental_D_,8,[8],0.49714747317432606
I_incremental_D_,9,[9],0.21947572973441537
I_incremental_D_,10,[10],0.023874488403819918
I_incremental_D_,11,[11],0.2591897751165928
